Date/Time,leaf_number,leaf_position,current,power,voltage,,condition,current,power,voltage
Sat Nov 23 13:01:24 2019,three,center,0.57,7.97,13.76,,normal,1.17,16.25,13.83
Sat Nov 23 13:01:25 2019,three,center,0.58,8.09,13.75,,normal,1.19,16.52,13.8
Sat Nov 23 13:01:26 2019,three,center,0.58,8.09,13.75,,normal,1.19,16.52,13.79
Sat Nov 23 13:01:27 2019,three,center,0.57,7.97,13.76,,normal,1.18,16.39,13.82
Sat Nov 23 13:01:28 2019,three,center,0.58,7.97,13.74,,normal,1.21,16.78,13.79
Sat Nov 23 13:01:29 2019,three,center,0.57,7.96,13.75,,normal,1.2,16.65,13.81
Sat Nov 23 13:01:30 2019,three,center,0.57,7.97,13.76,,normal,1.2,16.65,13.81
Sat Nov 23 13:01:31 2019,three,center,0.58,8.09,13.75,,normal,1.21,16.77,13.82
Sat Nov 23 13:01:32 2019,three,center,0.58,8.09,13.74,,normal,1.21,16.78,13.84
Sat Nov 23 13:01:33 2019,three,center,0.59,8.21,13.76,,normal,1.21,16.78,13.82
Sat Nov 23 13:01:34 2019,three,center,0.58,8.09,13.75,,normal,1.21,16.77,13.82
Sat Nov 23 13:01:35 2019,three,center,0.58,8.09,13.75,,normal,1.21,16.78,13.82
Sat Nov 23 13:01:36 2019,three,center,0.59,8.22,13.75,,normal,1.22,16.91,13.83
Sat Nov 23 13:01:37 2019,three,center,0.58,8.09,13.73,,normal,1.21,16.78,13.78
Sat Nov 23 13:01:38 2019,three,center,0.59,8.22,13.76,,normal,1.21,16.78,13.8
Sat Nov 23 13:01:39 2019,three,center,0.58,8.09,13.76,,normal,1.23,17.04,13.82
Sat Nov 23 13:01:40 2019,three,center,0.59,8.22,13.77,,normal,1.22,16.91,13.82
Sat Nov 23 13:01:41 2019,three,center,0.58,8.09,13.76,,normal,1.24,17.17,13.81
Sat Nov 23 13:01:42 2019,three,center,0.58,8.09,13.74,,normal,1.23,17.04,13.79
Sat Nov 23 13:01:43 2019,three,center,0.58,8.09,13.73,,normal,1.23,17.04,13.8
Sat Nov 23 13:01:44 2019,three,center,0.58,8.09,13.77,,normal,1.23,17.04,13.8
Sat Nov 23 13:01:45 2019,three,center,0.58,8.09,13.75,,normal,1.22,16.91,13.78
Sat Nov 23 13:01:46 2019,three,center,0.58,8.09,13.76,,normal,1.22,16.91,13.82
Sat Nov 23 13:01:47 2019,three,center,0.58,8.09,13.75,,normal,1.22,16.91,13.81
Sat Nov 23 13:01:48 2019,three,center,0.59,8.21,13.75,,normal,1.23,17.04,13.82
Sat Nov 23 13:01:49 2019,three,center,0.59,8.21,13.77,,normal,1.23,17.04,13.8
Sat Nov 23 13:01:50 2019,three,center,0.59,8.22,13.78,,normal,1.24,17.17,13.82
Sat Nov 23 13:01:51 2019,three,center,0.58,8.09,13.75,,normal,1.24,17.17,13.81
Sat Nov 23 13:01:52 2019,three,center,0.6,8.34,13.75,,normal,1.25,17.3,13.83
Sat Nov 23 13:01:53 2019,three,center,0.61,8.47,13.75,,normal,1.25,17.3,13.81
Sat Nov 23 13:01:54 2019,three,center,0.6,8.34,13.76,,normal,1.25,17.3,13.81
Sat Nov 23 13:01:55 2019,three,center,0.59,8.22,13.74,,normal,1.24,17.3,13.85
Sat Nov 23 13:01:56 2019,three,center,0.6,8.34,13.77,,normal,1.26,17.43,13.81
Sat Nov 23 13:01:57 2019,three,center,0.58,8.09,13.76,,normal,1.26,17.43,13.82
Sat Nov 23 13:01:58 2019,three,center,0.59,8.22,13.76,,normal,1.26,17.43,13.8
Sat Nov 23 13:01:59 2019,three,center,0.58,8.09,13.76,,normal,1.26,17.43,13.81
Sat Nov 23 13:02:00 2019,three,center,0.59,8.21,13.76,,normal,1.26,17.43,13.82
Sat Nov 23 13:02:01 2019,three,center,0.6,8.34,13.77,,normal,1.25,17.3,13.82
Sat Nov 23 13:02:02 2019,three,center,0.6,8.34,13.77,,normal,1.27,17.56,13.82
Sat Nov 23 13:02:03 2019,three,center,0.59,8.22,13.76,,normal,1.26,17.43,13.8
Sat Nov 23 13:02:04 2019,three,center,0.59,8.22,13.75,,normal,1.27,17.56,13.81
Sat Nov 23 13:02:05 2019,three,center,0.61,8.47,13.76,,normal,1.27,17.56,13.81
Sat Nov 23 13:02:06 2019,three,center,0.59,8.22,13.76,,normal,1.26,17.43,13.83
Sat Nov 23 13:02:07 2019,three,center,0.59,8.22,13.76,,normal,1.25,17.43,13.84
Sat Nov 23 13:02:08 2019,three,center,0.59,8.22,13.76,,normal,1.25,17.3,13.82
Sat Nov 23 13:02:09 2019,three,center,0.58,8.09,13.75,,normal,1.25,17.3,13.81
Sat Nov 23 13:02:10 2019,three,center,0.59,8.22,13.74,,normal,1.26,17.44,13.81
Sat Nov 23 13:02:11 2019,three,center,0.6,8.34,13.75,,normal,1.25,17.3,13.81
Sat Nov 23 13:02:12 2019,three,center,0.6,8.34,13.76,,normal,1.25,17.31,13.83
Sat Nov 23 13:02:13 2019,three,center,0.59,8.21,13.75,,normal,1.25,17.31,13.83
Sat Nov 23 13:02:14 2019,three,center,0.59,8.22,13.75,,normal,1.25,17.31,13.82
Sat Nov 23 13:02:15 2019,three,center,0.6,8.34,13.75,,normal,1.24,17.17,13.8
Sat Nov 23 13:02:16 2019,three,center,0.6,8.34,13.79,,normal,1.25,17.3,13.8
Sat Nov 23 13:02:17 2019,three,center,0.6,8.34,13.74,,normal,1.25,17.3,13.82
Sat Nov 23 13:02:18 2019,three,center,0.59,8.22,13.74,,normal,1.26,17.44,13.79
Sat Nov 23 13:02:19 2019,three,center,0.59,8.21,13.76,,normal,1.26,17.56,13.83
Sat Nov 23 13:02:20 2019,three,center,0.6,8.34,13.78,,normal,1.27,17.56,13.81
Sat Nov 23 13:02:21 2019,three,center,0.6,8.34,13.74,,normal,1.27,17.56,13.81
Sat Nov 23 13:02:22 2019,three,center,0.61,8.47,13.77,,normal,1.27,17.57,13.82
Sat Nov 23 13:02:23 2019,three,center,0.61,8.47,13.77,,normal,1.27,17.56,13.82
Sat Nov 23 13:02:24 2019,three,center,0.6,8.34,13.75,,normal,1.27,17.56,13.81
Sat Nov 23 13:02:25 2019,three,center,0.6,8.34,13.75,,normal,1.26,17.43,13.81
Sat Nov 23 13:02:26 2019,three,center,0.61,8.47,13.76,,normal,1.28,17.69,13.82
Sat Nov 23 13:02:27 2019,three,center,0.61,8.47,13.76,,normal,1.27,17.57,13.8
Sat Nov 23 13:02:28 2019,three,center,0.6,8.34,13.76,,normal,1.26,17.43,13.83
Sat Nov 23 13:02:29 2019,three,center,0.59,8.22,13.76,,normal,1.26,17.56,13.84
Sat Nov 23 13:02:30 2019,three,center,0.6,8.34,13.76,,normal,1.27,17.56,13.82
Sat Nov 23 13:02:31 2019,three,center,0.6,8.34,13.76,,normal,1.26,17.43,13.82
Sat Nov 23 13:02:32 2019,three,center,0.6,8.34,13.76,,normal,1.27,17.82,14.02
Sat Nov 23 13:02:33 2019,three,center,0.6,8.34,13.76,,normal,1.25,19,15.09
Sat Nov 23 13:02:34 2019,three,center,0.6,8.34,13.76,,normal,1.24,20.44,16.37
Sat Nov 23 13:02:36 2019,three,center,0.61,8.47,13.76,,normal,1.23,22.15,17.9
Sat Nov 23 13:02:37 2019,three,center,0.59,8.22,13.78,,normal,1.23,24.25,19.71
Sat Nov 23 13:02:38 2019,three,center,0.6,8.34,13.76,,normal,1.23,26.64,21.6
Sat Nov 23 13:02:39 2019,three,center,0.6,8.34,13.76,,normal,1.23,29.93,24.24
Sat Nov 23 13:02:40 2019,three,center,0.61,8.47,13.76,,normal,1.21,33.64,27.61
Sat Nov 23 13:02:41 2019,three,center,0.61,8.47,13.76,,normal,1.22,39.25,32.07
Sat Nov 23 13:02:42 2019,three,center,0.58,8.09,13.75,,normal,1.2,46.02,38.23
Sat Nov 23 13:02:43 2019,three,center,0.6,8.34,13.75,,normal,1.18,56.36,47.41
Sat Nov 23 13:02:44 2019,three,center,0.61,8.47,13.72,,normal,1.16,72.29,62.21
Sat Nov 23 13:02:45 2019,three,center,0.6,8.34,13.71,,normal,1.03,93.53,90.16
Sat Nov 23 13:02:46 2019,three,center,0.61,8.47,13.77,,normal,0.07,7.94,108.98
Sat Nov 23 13:02:47 2019,three,center,0.6,8.34,13.76,,normal,0.01,1.43,108.74
Sat Nov 23 13:02:48 2019,three,center,0.6,8.34,13.76,,normal,0.01,1.55,108.72
Sat Nov 23 13:02:49 2019,three,center,0.6,8.34,13.76,,normal,0.03,3.9,108.55
Sat Nov 23 13:02:50 2019,three,center,0.6,8.34,13.77,,normal,0.07,7.93,108.22
Sat Nov 23 13:02:51 2019,three,center,0.59,8.22,13.75,,normal,0.2,21.94,106.78
Sat Nov 23 13:02:52 2019,three,center,0.61,8.46,13.77,,normal,1.14,99.69,87.01
Sat Nov 23 13:02:53 2019,three,center,0.6,8.59,14.27,,normal,1.17,91.86,77.95
Sat Nov 23 13:02:54 2019,three,center,0.6,9.22,15.34,,normal,1.18,82.34,69.52
Sat Nov 23 13:02:55 2019,three,center,0.57,9.59,16.63,,normal,1.18,70.38,59.21
Sat Nov 23 13:02:56 2019,three,center,0.57,10.35,18.14,,normal,1.19,61.61,51.55
Sat Nov 23 13:02:57 2019,three,center,0.56,11.22,19.96,,normal,1.19,54.72,45.67
Sat Nov 23 13:02:58 2019,three,center,0.55,12.23,22.15,,normal,1.19,49.04,40.98
Sat Nov 23 13:02:59 2019,three,center,0.53,13.36,24.91,,normal,1.19,44.58,37.18
Sat Nov 23 13:03:00 2019,three,center,0.52,14.73,27.85,,normal,1.21,41.12,33.98
Sat Nov 23 13:03:01 2019,three,center,0.5,16.37,32.55,,normal,1.21,38.19,31.34
Sat Nov 23 13:03:02 2019,three,center,0.48,18.9,39.13,,normal,1.21,35.4,29.06
Sat Nov 23 13:03:03 2019,three,center,0.44,21.92,49.05,,normal,1.22,33.11,27.11
Sat Nov 23 13:03:04 2019,three,center,0.36,23.84,65.17,,normal,1.21,30.87,25.4
Sat Nov 23 13:03:05 2019,three,center,0.28,27.65,96.53,,normal,1.21,28.86,23.85
Sat Nov 23 13:03:06 2019,three,center,0.05,5.48,108.21,,normal,1.21,27.28,22.51
Sat Nov 23 13:03:07 2019,three,center,0.01,1.74,108.93,,normal,1.21,25.95,21.31
Sat Nov 23 13:03:08 2019,three,center,0.02,3.11,108.45,,normal,1.21,24.62,20.23
Sat Nov 23 13:03:09 2019,three,center,0.04,5.23,108.2,,normal,1.22,23.58,19.22
Sat Nov 23 13:03:10 2019,three,center,0.08,9.23,107.74,,normal,1.22,22.51,18.37
Sat Nov 23 13:03:11 2019,three,center,0.33,32.98,98.21,,normal,1.22,21.59,17.57
Sat Nov 23 13:03:12 2019,three,center,0.36,28.78,78.19,,normal,1.22,20.66,16.81
Sat Nov 23 13:03:13 2019,three,center,0.39,25.99,65.34,,normal,1.23,20.01,16.14
Sat Nov 23 13:03:14 2019,three,center,0.43,24.61,56.15,,normal,1.23,19.21,15.52
Sat Nov 23 13:03:15 2019,three,center,0.45,22.46,49.14,,normal,1.24,18.54,14.93
Sat Nov 23 13:03:16 2019,three,center,0.47,20.69,43.64,,normal,1.23,17.76,14.38
Sat Nov 23 13:03:17 2019,three,center,0.48,19.17,39.25,,normal,1.23,17.77,14.38
Sat Nov 23 13:03:18 2019,three,center,0.49,17.52,35.64,,normal,1.23,19.08,15.5
Sat Nov 23 13:03:19 2019,three,center,0.5,16.4,32.63,,normal,1.23,20.66,16.77
Sat Nov 23 13:03:20 2019,three,center,0.51,15.39,29.79,,normal,1.22,22.36,18.32
Sat Nov 23 13:03:21 2019,three,center,0.52,14.52,27.65,,normal,1.21,24.47,20.18
Sat Nov 23 13:03:22 2019,three,center,0.53,13.75,25.78,,normal,1.21,27.64,22.73
Sat Nov 23 13:03:23 2019,three,center,0.54,13.25,24.14,,normal,1.19,30.7,25.69
Sat Nov 23 13:03:24 2019,three,center,0.55,12.62,22.71,,normal,1.18,34.97,29.46
Sat Nov 23 13:03:25 2019,three,center,0.55,11.86,21.41,,normal,1.17,40.69,34.56
Sat Nov 23 13:03:26 2019,three,center,0.55,11.25,20.28,,normal,1.16,48.61,41.85
Sat Nov 23 13:03:27 2019,three,center,0.56,10.86,19.21,,normal,1.14,60.51,52.92
Sat Nov 23 13:03:28 2019,three,center,0.57,10.49,18.29,,normal,1.1,79.41,72.02
Sat Nov 23 13:03:29 2019,three,center,0.57,9.99,17.42,,normal,1.09,94.83,86.81
Sat Nov 23 13:03:30 2019,three,center,0.58,9.73,16.65,,normal,1.06,95.31,89.47
Sat Nov 23 13:03:31 2019,three,center,0.58,9.36,15.92,,normal,1.06,95.31,89.57
Sat Nov 23 13:03:32 2019,three,center,0.59,9.11,15.27,,normal,1.07,95.32,89.02
Sat Nov 23 13:03:33 2019,three,center,0.57,8.85,15.31,,normal,1.06,94.98,89.07
Sat Nov 23 13:03:34 2019,three,center,0.57,8.47,14.74,,normal,1.06,94.92,89.1
Sat Nov 23 13:03:35 2019,three,center,0.57,8.23,14.23,,normal,1.06,94.71,89.18
Sat Nov 23 13:03:36 2019,three,center,0.58,8.1,13.76,,normal,1.06,94.85,89.2
Sat Nov 23 13:03:37 2019,three,center,0.57,8.47,14.75,,normal,1.06,94.78,89.25
Sat Nov 23 13:03:38 2019,three,center,0.56,8.97,15.93,,normal,1.06,94.99,89.28
Sat Nov 23 13:03:39 2019,three,center,0.55,9.6,17.29,,normal,1.06,95.06,89.35
Sat Nov 23 13:03:40 2019,three,center,0.54,10.23,18.93,,normal,1.06,95.06,89.35
Sat Nov 23 13:03:41 2019,three,center,0.53,11.1,20.91,,normal,1.06,94.86,89.4
Sat Nov 23 13:03:42 2019,three,center,0.51,11.99,23.37,,normal,1.06,95.13,89.43
Sat Nov 23 13:03:43 2019,three,center,0.5,13.25,26.42,,normal,1.06,94.93,89.47
Sat Nov 23 13:03:44 2019,three,center,0.49,14.88,29.8,,normal,1.06,95,89.51
Sat Nov 23 13:03:45 2019,three,center,0.48,17.02,35.26,,normal,1.06,95,89.53
Sat Nov 23 13:03:46 2019,three,center,0.44,19.04,43.16,,normal,1.06,94.93,89.55
Sat Nov 23 13:03:47 2019,three,center,0.4,22.46,55.34,,normal,1.05,94.93,89.6
Sat Nov 23 13:03:48 2019,three,center,0.32,25.14,76.6,,normal,1.05,94.79,89.6
Sat Nov 23 13:03:49 2019,three,center,0.3,31.5,103.34,,normal,1.05,95,89.68
Sat Nov 23 13:03:50 2019,three,center,0.32,32.53,100.5,,normal,1.06,95.21,89.68
Sat Nov 23 13:03:51 2019,three,center,0.33,33.31,100.6,,normal,1.06,95.41,89.73
Sat Nov 23 13:03:52 2019,three,center,0.32,32.28,100.49,,normal,1.06,95.27,89.72
Sat Nov 23 13:03:53 2019,three,center,0.32,32.28,100.5,,normal,1.06,95.27,89.77
Sat Nov 23 13:03:54 2019,three,center,0.32,32.3,100.93,,normal,1.05,95,89.79
Sat Nov 23 13:03:55 2019,three,center,0.31,32.3,101.38,,normal,1.06,95.21,89.81
Sat Nov 23 13:03:56 2019,three,center,0.31,32.05,101.77,,normal,1.05,94.93,89.81
Sat Nov 23 13:03:57 2019,three,center,0.31,32.05,101.77,,normal,1.05,94.66,89.8
Sat Nov 23 13:03:58 2019,three,center,0.31,32.18,101.79,,normal,1.05,94.66,89.83
Sat Nov 23 13:03:59 2019,three,center,0.31,32.2,101.79,,normal,1.05,94.59,89.87
Sat Nov 23 13:04:00 2019,three,center,0.31,32.2,101.84,,normal,1.05,94.59,89.91
Sat Nov 23 13:04:01 2019,three,center,0.31,32.33,101.84,,normal,1.05,94.46,89.88
Sat Nov 23 13:04:02 2019,three,center,0.31,32.08,101.42,,normal,1.04,94.53,90.57
Sat Nov 23 13:04:03 2019,three,center,0.31,31.95,101.8,,normal,1.04,94.66,90.57
Sat Nov 23 13:04:04 2019,three,center,0.29,30.03,101.99,,normal,1.04,94.66,90.91
Sat Nov 23 13:04:05 2019,three,center,0.31,31.95,101.82,,normal,1.04,94.87,90.93
Sat Nov 23 13:04:06 2019,three,center,0.31,32.1,101.86,,normal,1.03,94.25,90.94
Sat Nov 23 13:04:07 2019,three,center,0.31,31.97,101.87,,normal,1.04,94.32,90.62
Sat Nov 23 13:04:08 2019,three,center,0.31,32.1,102.28,,normal,1.03,94.11,90.65
Sat Nov 23 13:04:09 2019,three,center,0.31,32.1,102.31,,normal,1.03,93.77,90.34
Sat Nov 23 13:04:10 2019,three,center,0.31,31.97,102.24,,normal,1.03,93.5,90.32
Sat Nov 23 13:04:11 2019,three,center,0.31,31.72,102.28,,normal,1.02,93.43,90.98
Sat Nov 23 13:04:12 2019,three,center,0.3,31.6,102.28,,normal,1.02,93.57,91
Sat Nov 23 13:04:13 2019,three,center,0.3,31.6,102.3,,normal,1.03,93.43,90.68
Sat Nov 23 13:04:14 2019,three,center,0.31,31.72,101.43,,normal,1.02,93.36,91
Sat Nov 23 13:04:15 2019,three,center,0.31,31.62,101.44,,normal,1.02,93.36,91.34
Sat Nov 23 13:04:16 2019,three,center,0.31,31.72,101.47,,normal,1.02,93.63,91.37
Sat Nov 23 13:04:18 2019,three,center,0.31,32,101.49,,normal,1.02,93.5,91.37
Sat Nov 23 13:04:19 2019,three,center,0.31,31.6,101.05,,normal,1.02,93.98,91.42
Sat Nov 23 13:04:20 2019,three,center,0.31,31.62,101.09,,normal,1.02,93.7,91.4
Sat Nov 23 13:04:21 2019,three,center,0.31,31.49,100.64,,normal,1.02,93.7,91.43
Sat Nov 23 13:04:22 2019,three,center,0.3,31.24,104.05,,normal,1.02,93.56,91.43
Sat Nov 23 13:04:23 2019,three,center,0.3,31.37,103.61,,normal,1.01,93.15,91.47
Sat Nov 23 13:04:24 2019,three,center,0.28,29.6,103.36,,normal,1.01,92.81,91.45
Sat Nov 23 13:04:25 2019,three,center,0.3,31.75,102.81,,normal,1.01,92.74,91.43
Sat Nov 23 13:04:26 2019,three,center,0.3,31.62,102.81,,normal,1.01,92.33,91.11
Sat Nov 23 13:04:27 2019,three,center,0.3,31.52,103.68,,normal,1.01,92.19,91.1
Sat Nov 23 13:04:28 2019,three,center,0.3,31.52,103.25,,normal,1.03,94.73,91.17
Sat Nov 23 13:04:29 2019,three,center,0.3,31.49,103.24,,normal,1,92.26,91.76
Sat Nov 23 13:04:30 2019,three,center,0.32,33.7,103.08,,normal,1,91.92,91.75
Sat Nov 23 13:04:31 2019,three,center,0.3,31.65,103.25,,normal,1,91.85,91.76
Sat Nov 23 13:04:32 2019,three,center,0.3,31.65,103.26,,normal,1,91.85,91.75
Sat Nov 23 13:04:33 2019,three,center,0.3,31.62,103.25,,normal,1,91.78,91.77
Sat Nov 23 13:04:34 2019,three,center,0.3,31.52,103.67,,normal,1,91.85,91.78
Sat Nov 23 13:04:35 2019,three,center,0.3,31.77,103.3,,normal,0.99,91.85,92.1
Sat Nov 23 13:04:36 2019,three,center,0.31,32.4,102.98,,normal,0.98,91.43,92.43
Sat Nov 23 13:04:37 2019,three,center,0.3,31.39,103.7,,normal,0.98,91.16,92.09
Sat Nov 23 13:04:38 2019,three,center,0.3,31.27,103.68,,normal,0.99,91.23,92.1
Sat Nov 23 13:04:39 2019,three,center,0.3,31.39,102.83,,normal,0.98,91.02,92.08
Sat Nov 23 13:04:40 2019,three,center,0.3,31.39,102.82,,normal,0.98,91.02,92.1
Sat Nov 23 13:04:41 2019,three,center,0.3,31.27,102.86,,normal,0.98,90.88,92.12
Sat Nov 23 13:04:42 2019,three,center,0.3,31.39,102.85,,normal,0.98,91.09,92.12
Sat Nov 23 13:04:43 2019,three,center,0.3,31.29,102.81,,normal,0.98,91.09,92.1
Sat Nov 23 13:04:44 2019,three,center,0.3,31.29,101.98,,normal,0.98,90.54,92.12
Sat Nov 23 13:04:45 2019,three,center,0.3,31.29,102.4,,normal,0.98,90.2,91.39
Sat Nov 23 13:04:46 2019,three,center,0.3,31.16,102.82,,normal,0.98,90.2,91.77
Sat Nov 23 13:04:47 2019,three,center,0.3,31.16,103.26,,normal,0.98,90.2,91.75
Sat Nov 23 13:04:48 2019,three,center,0.3,31.16,103.27,,normal,0.97,90.33,92.43
Sat Nov 23 13:04:49 2019,three,center,0.3,31.16,103.29,,normal,0.98,90.67,92.44
Sat Nov 23 13:04:50 2019,three,center,0.3,31.04,103.28,,normal,0.97,90.54,92.49
Sat Nov 23 13:04:51 2019,three,center,0.3,31.04,102.85,,normal,0.97,90.47,92.45
Sat Nov 23 13:04:52 2019,three,center,0.3,31.04,102.86,,normal,0.97,90.12,92.45
Sat Nov 23 13:04:53 2019,three,center,0.3,31.04,103.28,,normal,0.97,90.26,92.46
Sat Nov 23 13:04:54 2019,three,center,0.29,30.78,103.68,,normal,0.97,90.12,92.43
Sat Nov 23 13:04:55 2019,three,center,0.28,30.02,103.56,,normal,0.97,89.99,92.44
Sat Nov 23 13:04:56 2019,three,center,0.3,31.16,103.31,,normal,0.97,90.12,92.46
Sat Nov 23 13:04:57 2019,three,center,0.29,30.66,104.11,,normal,0.97,89.99,92.44
Sat Nov 23 13:04:58 2019,three,center,0.3,31.06,103.32,,normal,0.97,90.26,92.14
Sat Nov 23 13:04:59 2019,three,center,0.29,30.66,104.13,,normal,0.97,90.05,92.15
Sat Nov 23 13:05:00 2019,three,center,0.29,31.04,103.74,,normal,0.97,90.6,92.51
Sat Nov 23 13:05:01 2019,three,center,0.3,31.19,103.77,,normal,0.97,90.54,92.88
Sat Nov 23 13:05:02 2019,three,center,0.29,31.04,103.73,,normal,0.98,91.15,92.86
Sat Nov 23 13:05:03 2019,three,center,0.29,31.06,103.78,,normal,0.97,90.88,92.88
Sat Nov 23 13:05:04 2019,three,center,0.3,31.19,103.36,,normal,0.98,91.08,92.88
Sat Nov 23 13:05:05 2019,three,center,0.3,31.19,103.81,,normal,0.97,90.6,92.89
Sat Nov 23 13:05:06 2019,three,center,0.3,31.06,103.36,,normal,0.97,90.81,92.9
Sat Nov 23 13:05:07 2019,three,center,0.29,30.4,101.5,,normal,0.97,90.81,92.87
Sat Nov 23 13:05:08 2019,three,center,0.28,28.91,101.26,,normal,0.97,90.74,92.89
Sat Nov 23 13:05:09 2019,three,center,0.3,30.55,101.14,,normal,0.97,90.33,92.86
Sat Nov 23 13:05:10 2019,three,center,0.3,30.4,101.12,,normal,0.97,90.33,92.87
Sat Nov 23 13:05:11 2019,three,center,0.29,30.4,101.57,,normal,0.97,90.33,92.86
Sat Nov 23 13:05:12 2019,three,center,0.29,30.3,101.54,,normal,0.99,92.94,93.29
Sat Nov 23 13:05:13 2019,three,center,0.29,30.55,104.18,,normal,0.96,90.05,93.53
Sat Nov 23 13:05:14 2019,three,center,0.28,29.16,101.37,,normal,0.96,89.91,93.19
Sat Nov 23 13:05:15 2019,three,center,0.29,30.15,101.08,,normal,0.96,89.91,93.2
Sat Nov 23 13:05:16 2019,three,center,0.29,30.05,101.08,,normal,0.96,90.05,93.18
Sat Nov 23 13:05:17 2019,three,center,0.29,30.05,101.93,,normal,0.96,90.05,93.2
Sat Nov 23 13:05:18 2019,three,center,0.29,30.2,101.97,,normal,0.96,89.64,93.16
Sat Nov 23 13:05:19 2019,three,center,0.29,29.79,101.09,,normal,0.95,89.22,93.12
Sat Nov 23 13:05:20 2019,three,center,0.29,29.79,101.09,,normal,0.95,89.22,93.14
Sat Nov 23 13:05:21 2019,three,center,0.29,29.92,101.89,,normal,0.95,89.16,93.14
Sat Nov 23 13:05:22 2019,three,center,0.28,29.41,101.86,,normal,0.95,89.09,93.14
Sat Nov 23 13:05:23 2019,three,center,0.29,30.2,104.12,,normal,0.95,89.36,93.83
Sat Nov 23 13:05:24 2019,three,center,0.28,30.05,104.09,,normal,0.95,89.22,93.83
Sat Nov 23 13:05:25 2019,three,center,0.26,27.24,104.49,,normal,0.94,88.61,93.45
Sat Nov 23 13:05:26 2019,three,center,0.27,29.01,103.9,,normal,0.94,89.09,94.18
Sat Nov 23 13:05:27 2019,three,center,0.1,9.3,91.12,,normal,0.94,88.61,94.15
Sat Nov 23 13:05:28 2019,three,center,0.1,9.93,90.64,,normal,0.94,88.95,94.17
Sat Nov 23 13:05:29 2019,three,center,0.13,12.33,90.3,,normal,0.94,88.88,94.18
Sat Nov 23 13:05:30 2019,three,center,0.3,27.97,92.37,,normal,0.93,88.47,94.16
Sat Nov 23 13:05:31 2019,three,center,0.32,29.52,92.24,,normal,0.94,88.54,94.15
Sat Nov 23 13:05:32 2019,three,center,0.16,14.87,89.41,,normal,0.93,87.78,93.41
Sat Nov 23 13:05:33 2019,three,center,0.2,18.29,87.38,,normal,0.93,88.33,94.49
Sat Nov 23 13:05:34 2019,three,center,0.11,9.56,81.06,,normal,0.93,88.2,94.47
Sat Nov 23 13:05:35 2019,three,center,0.11,8.8,73.62,,normal,0.93,88.06,94.46
Sat Nov 23 13:05:36 2019,three,center,0.28,23.99,83.3,,normal,0.93,88.06,94.47
Sat Nov 23 13:05:37 2019,three,center,0.12,9.81,76.24,,normal,0.93,87.99,94.49
Sat Nov 23 13:05:38 2019,three,center,0.14,11.32,76.22,,normal,0.93,88.06,94.48
Sat Nov 23 13:05:39 2019,three,center,0.36,28.86,79.04,,normal,0.92,87.71,94.46
Sat Nov 23 13:05:40 2019,three,center,0.37,29.11,77.95,,normal,0.92,87.65,94.43
Sat Nov 23 13:05:41 2019,three,center,0.37,29.01,78.19,,normal,0.92,87.31,94.45
Sat Nov 23 13:05:42 2019,three,center,0.38,29.75,77.74,,normal,0.92,87.11,94.41
Sat Nov 23 13:05:44 2019,three,center,0.33,26.07,77.37,,normal,0.92,87.57,94.43
Sat Nov 23 13:05:45 2019,three,center,0.33,26.05,77.37,,normal,0.92,87.23,94.39
Sat Nov 23 13:05:46 2019,three,center,0.28,22.37,77.47,,normal,0.92,87.45,94.43
Sat Nov 23 13:05:47 2019,three,center,0.13,9.81,71.62,,normal,0.92,87.51,94.44
Sat Nov 23 13:05:48 2019,three,center,0.15,11.33,71.1,,normal,0.92,87.1,94.37
Sat Nov 23 13:05:49 2019,three,center,0.25,18.03,70.29,,normal,0.92,87.03,94.42
Sat Nov 23 13:05:50 2019,three,center,0.41,29.62,70.86,,normal,0.91,86.76,94.4
Sat Nov 23 13:05:51 2019,three,center,0.41,29.49,70.88,,normal,0.92,86.96,94.39
Sat Nov 23 13:05:52 2019,three,center,0.41,29.49,71.09,,normal,0.92,86.9,94.37
Sat Nov 23 13:05:53 2019,three,center,0.41,29.39,70.91,,normal,0.91,86.76,94.41
Sat Nov 23 13:05:54 2019,three,center,0.34,24.66,70.88,,normal,0.91,86.76,94.36
Sat Nov 23 13:05:55 2019,four,corner,0.33,23.38,70.54,,normal,0.92,86.62,94.01
Sat Nov 23 13:05:56 2019,four,corner,0.43,30.78,71.2,,normal,0.92,86.21,93.68
Sat Nov 23 13:05:57 2019,four,corner,0.54,39.81,72.71,,normal,0.91,86.21,94
Sat Nov 23 13:05:58 2019,four,corner,0.19,13.48,68.97,,normal,0.91,86.96,94.71
Sat Nov 23 13:05:59 2019,four,corner,0.15,10.07,65.99,,normal,0.91,86.96,94.73
Sat Nov 23 13:06:00 2019,four,corner,0.14,8.54,59.08,,normal,0.91,86.9,94.74
Sat Nov 23 13:06:01 2019,four,corner,0.51,34.1,66.44,,normal,0.91,86.9,94.73
Sat Nov 23 13:06:02 2019,four,corner,0.54,34.61,63.44,,normal,0.9,86.27,95.38
Sat Nov 23 13:06:03 2019,four,corner,0.54,34.51,63.45,,normal,0.92,87.23,94.76
Sat Nov 23 13:06:04 2019,four,corner,0.54,34.64,63.45,,normal,0.91,87.1,94.73
Sat Nov 23 13:06:05 2019,four,corner,0.54,34.77,64,,normal,0.91,87.03,94.74
