,Condition,Date/Time,current,power,voltage
340,normal,Wed Nov  6 19:33:21 2019,0.1,2.13,19.86
341,normal,Wed Nov  6 19:33:22 2019,0.1,2.0,19.62
342,normal,Wed Nov  6 19:33:23 2019,0.11,2.27,19.42
343,normal,Wed Nov  6 19:33:24 2019,0.1,2.0,19.25
344,normal,Wed Nov  6 19:33:25 2019,0.09,1.87,19.22
345,normal,Wed Nov  6 19:33:26 2019,0.11,2.27,19.15
346,normal,Wed Nov  6 19:33:27 2019,0.1,2.0,18.96
347,normal,Wed Nov  6 19:33:28 2019,0.11,2.13,18.85
348,normal,Wed Nov  6 19:33:29 2019,0.11,2.13,18.89
349,normal,Wed Nov  6 19:33:30 2019,0.1,2.0,18.81
350,normal,Wed Nov  6 19:33:31 2019,0.12,2.27,18.79
351,normal,Wed Nov  6 19:33:32 2019,0.12,2.27,18.82
352,normal,Wed Nov  6 19:33:33 2019,0.11,2.13,18.83
353,normal,Wed Nov  6 19:33:34 2019,0.11,2.13,18.82
354,normal,Wed Nov  6 19:33:35 2019,0.11,2.14,19.12
355,normal,Wed Nov  6 19:33:36 2019,0.12,2.4,19.06
356,normal,Wed Nov  6 19:33:37 2019,0.12,2.27,18.91
357,normal,Wed Nov  6 19:33:38 2019,0.11,2.27,19.04
358,normal,Wed Nov  6 19:33:39 2019,0.11,2.27,19.08
359,normal,Wed Nov  6 19:33:40 2019,0.13,2.54,19.25
360,normal,Wed Nov  6 19:33:41 2019,0.12,2.4,19.13
361,normal,Wed Nov  6 19:33:42 2019,0.11,2.27,19.08
362,normal,Wed Nov  6 19:33:43 2019,0.11,2.27,19.16
363,normal,Wed Nov  6 19:33:44 2019,0.12,2.4,19.29
364,normal,Wed Nov  6 19:33:45 2019,0.12,2.4,19.15
365,normal,Wed Nov  6 19:33:46 2019,0.11,2.27,19.15
366,normal,Wed Nov  6 19:33:47 2019,0.11,2.27,19.37
367,normal,Wed Nov  6 19:33:48 2019,0.13,2.67,19.92
368,normal,Wed Nov  6 19:33:49 2019,0.12,2.53,20.13
369,normal,Wed Nov  6 19:33:50 2019,0.12,2.54,19.89
370,normal,Wed Nov  6 19:33:51 2019,0.13,2.67,20.06
371,normal,Wed Nov  6 19:33:52 2019,0.12,2.54,19.99
372,normal,Wed Nov  6 19:33:53 2019,0.12,2.54,20.24
373,normal,Wed Nov  6 19:33:54 2019,0.14,2.94,20.62
