,Condition,Date/Time,current,power,voltage
157,normal,Wed Nov  6 19:55:05 2019,0.36,5.34,14.57
158,normal,Wed Nov  6 19:55:06 2019,0.37,5.47,14.54
159,normal,Wed Nov  6 19:55:07 2019,0.36,5.34,14.56
160,normal,Wed Nov  6 19:55:08 2019,0.35,5.21,14.55
161,normal,Wed Nov  6 19:55:09 2019,0.35,5.21,14.56
162,normal,Wed Nov  6 19:55:10 2019,0.35,5.21,14.56
163,normal,Wed Nov  6 19:55:11 2019,0.35,5.21,14.58
164,normal,Wed Nov  6 19:55:12 2019,0.35,5.21,14.57
165,normal,Wed Nov  6 19:55:13 2019,0.37,5.48,14.57
166,normal,Wed Nov  6 19:55:14 2019,0.34,5.07,14.57
167,normal,Wed Nov  6 19:55:15 2019,0.36,5.34,14.57
168,normal,Wed Nov  6 19:55:16 2019,0.36,5.34,14.57
169,normal,Wed Nov  6 19:55:17 2019,0.34,5.08,14.57
170,normal,Wed Nov  6 19:55:18 2019,0.36,5.34,14.57
171,normal,Wed Nov  6 19:55:19 2019,0.37,5.47,14.55
172,normal,Wed Nov  6 19:55:20 2019,0.35,5.21,14.57
173,normal,Wed Nov  6 19:55:21 2019,0.36,5.34,14.58
174,normal,Wed Nov  6 19:55:22 2019,0.34,5.08,14.58
175,normal,Wed Nov  6 19:55:23 2019,0.34,5.07,14.57
176,normal,Wed Nov  6 19:55:24 2019,0.34,5.08,14.57
177,normal,Wed Nov  6 19:55:25 2019,0.35,5.21,14.56
178,normal,Wed Nov  6 19:55:26 2019,0.36,5.34,14.57
179,normal,Wed Nov  6 19:55:27 2019,0.35,5.21,14.56
180,normal,Wed Nov  6 19:55:28 2019,0.36,5.34,14.57
181,normal,Wed Nov  6 19:55:29 2019,0.35,5.21,14.55
182,normal,Wed Nov  6 19:55:30 2019,0.35,5.21,14.56
183,normal,Wed Nov  6 19:55:31 2019,0.36,5.34,14.58
184,normal,Wed Nov  6 19:55:32 2019,0.35,5.21,14.57
185,normal,Wed Nov  6 19:55:33 2019,0.35,5.21,14.56
