,Condition,Date/Time,current,power,voltage
203,normal,Wed Nov  6 19:00:34 2019,0.08,8.97,107.89
204,normal,Wed Nov  6 19:00:35 2019,0.08,8.97,107.88
205,normal,Wed Nov  6 19:00:36 2019,0.08,8.97,107.87
206,normal,Wed Nov  6 19:00:37 2019,0.08,8.82,107.9
207,normal,Wed Nov  6 19:00:38 2019,0.08,8.96,107.88
208,normal,Wed Nov  6 19:00:39 2019,0.08,8.96,107.9
209,normal,Wed Nov  6 19:00:40 2019,0.08,8.96,107.89
210,normal,Wed Nov  6 19:00:41 2019,0.08,9.1,107.88
211,normal,Wed Nov  6 19:00:42 2019,0.08,9.1,107.86
212,normal,Wed Nov  6 19:00:43 2019,0.08,9.1,107.85
213,normal,Wed Nov  6 19:00:44 2019,0.08,8.8,107.87
214,normal,Wed Nov  6 19:00:45 2019,0.08,8.8,107.88
215,normal,Wed Nov  6 19:00:46 2019,0.08,8.95,107.92
216,normal,Wed Nov  6 19:00:47 2019,0.08,9.09,107.89
217,normal,Wed Nov  6 19:00:48 2019,0.08,8.95,107.91
218,normal,Wed Nov  6 19:00:49 2019,0.08,8.8,107.9
219,normal,Wed Nov  6 19:00:50 2019,0.08,8.94,107.91
220,normal,Wed Nov  6 19:00:51 2019,0.08,9.09,107.94
221,normal,Wed Nov  6 19:00:52 2019,0.08,9.09,107.91
222,normal,Wed Nov  6 19:00:54 2019,0.08,8.94,107.92
223,normal,Wed Nov  6 19:00:55 2019,0.08,8.8,107.9
224,normal,Wed Nov  6 19:00:56 2019,0.08,8.94,107.92
225,normal,Wed Nov  6 19:00:57 2019,0.08,8.8,107.9
226,normal,Wed Nov  6 19:00:58 2019,0.08,8.8,107.9
227,normal,Wed Nov  6 19:00:59 2019,0.08,8.94,107.91
228,normal,Wed Nov  6 19:01:00 2019,0.08,8.94,107.94
229,normal,Wed Nov  6 19:01:01 2019,0.08,8.94,107.92
230,normal,Wed Nov  6 19:01:02 2019,0.08,8.79,107.9
231,normal,Wed Nov  6 19:01:03 2019,0.08,9.08,107.89
232,normal,Wed Nov  6 19:01:04 2019,0.08,8.94,107.88
233,normal,Wed Nov  6 19:01:05 2019,0.08,9.08,107.9
234,normal,Wed Nov  6 19:01:06 2019,0.08,8.8,107.88
235,normal,Wed Nov  6 19:01:07 2019,0.08,9.07,107.92
236,normal,Wed Nov  6 19:01:08 2019,0.08,8.94,107.87
237,normal,Wed Nov  6 19:01:09 2019,0.08,9.08,107.91
238,normal,Wed Nov  6 19:01:10 2019,0.08,8.94,107.9
239,normal,Wed Nov  6 19:01:11 2019,0.08,8.93,107.92
240,normal,Wed Nov  6 19:01:12 2019,0.08,9.08,107.92
241,normal,Wed Nov  6 19:01:13 2019,0.08,8.94,107.93
242,normal,Wed Nov  6 19:01:14 2019,0.08,8.94,107.96
243,normal,Wed Nov  6 19:01:15 2019,0.08,8.65,107.93
244,normal,Wed Nov  6 19:01:16 2019,0.08,8.64,107.93
245,normal,Wed Nov  6 19:01:17 2019,0.08,8.79,107.95
246,normal,Wed Nov  6 19:01:18 2019,0.08,8.78,107.94
247,normal,Wed Nov  6 19:01:19 2019,0.08,8.93,107.94
248,normal,Wed Nov  6 19:01:20 2019,0.08,8.79,107.98
249,normal,Wed Nov  6 19:01:21 2019,0.08,8.93,107.97
250,normal,Wed Nov  6 19:01:22 2019,0.08,9.07,107.96
251,normal,Wed Nov  6 19:01:23 2019,0.08,9.07,107.95
252,normal,Wed Nov  6 19:01:24 2019,0.08,8.94,107.94
253,normal,Wed Nov  6 19:01:25 2019,0.08,8.94,107.96
254,normal,Wed Nov  6 19:01:26 2019,0.08,8.78,107.95
255,normal,Wed Nov  6 19:01:27 2019,0.08,8.93,107.96
256,normal,Wed Nov  6 19:01:28 2019,0.08,8.93,107.94
257,normal,Wed Nov  6 19:01:29 2019,0.08,8.93,107.95
258,normal,Wed Nov  6 19:01:30 2019,0.08,8.93,107.93
259,normal,Wed Nov  6 19:01:31 2019,0.08,8.79,107.92
260,normal,Wed Nov  6 19:01:32 2019,0.08,9.07,107.92
261,normal,Wed Nov  6 19:01:33 2019,0.08,8.79,107.96
262,normal,Wed Nov  6 19:01:34 2019,0.08,8.79,107.94
263,normal,Wed Nov  6 19:01:35 2019,0.08,8.94,107.93
264,normal,Wed Nov  6 19:01:36 2019,0.08,8.93,107.9
265,normal,Wed Nov  6 19:01:37 2019,0.08,8.79,107.95
266,normal,Wed Nov  6 19:01:38 2019,0.08,8.93,107.96
267,normal,Wed Nov  6 19:01:39 2019,0.08,8.93,107.94
268,normal,Wed Nov  6 19:01:40 2019,0.08,8.93,107.95
269,normal,Wed Nov  6 19:01:41 2019,0.08,8.93,107.94
270,normal,Wed Nov  6 19:01:42 2019,0.08,8.92,107.94
271,normal,Wed Nov  6 19:01:43 2019,0.08,9.07,107.93
272,normal,Wed Nov  6 19:01:44 2019,0.08,8.93,107.96
273,normal,Wed Nov  6 19:01:45 2019,0.08,8.79,107.94
274,normal,Wed Nov  6 19:01:46 2019,0.08,8.93,107.96
275,normal,Wed Nov  6 19:01:47 2019,0.08,8.93,107.97
276,normal,Wed Nov  6 19:01:48 2019,0.08,8.93,107.96
277,normal,Wed Nov  6 19:01:49 2019,0.08,8.79,107.96
278,normal,Wed Nov  6 19:01:50 2019,0.08,9.07,107.96
279,normal,Wed Nov  6 19:01:51 2019,0.08,8.78,107.93
280,normal,Wed Nov  6 19:01:52 2019,0.08,8.92,107.93
281,normal,Wed Nov  6 19:01:53 2019,0.08,8.64,107.94
282,normal,Wed Nov  6 19:01:54 2019,0.08,8.78,107.9
283,normal,Wed Nov  6 19:01:55 2019,0.08,9.07,107.93
284,normal,Wed Nov  6 19:01:56 2019,0.08,8.92,107.91
