,Condition,Date/Time,current,power,voltage
397,normal,Wed Nov  6 20:20:59 2019,0.3,4.42,14.57
398,normal,Wed Nov  6 20:21:00 2019,0.28,4.16,14.58
399,normal,Wed Nov  6 20:21:01 2019,0.26,3.89,14.59
400,normal,Wed Nov  6 20:21:02 2019,0.32,4.69,14.58
401,normal,Wed Nov  6 20:21:03 2019,0.32,4.69,14.6
402,normal,Wed Nov  6 20:21:04 2019,0.32,4.69,14.56
403,normal,Wed Nov  6 20:21:05 2019,0.27,4.02,14.57
404,normal,Wed Nov  6 20:21:06 2019,0.31,4.56,14.58
405,normal,Wed Nov  6 20:21:07 2019,0.3,4.42,14.59
406,normal,Wed Nov  6 20:21:08 2019,0.33,4.83,14.61
407,normal,Wed Nov  6 20:21:09 2019,0.31,4.56,14.58
408,normal,Wed Nov  6 20:21:10 2019,0.3,4.42,14.6
409,normal,Wed Nov  6 20:21:11 2019,0.32,4.69,14.59
410,normal,Wed Nov  6 20:21:12 2019,0.28,4.15,14.58
411,normal,Wed Nov  6 20:21:13 2019,0.29,4.29,14.59
412,normal,Wed Nov  6 20:21:14 2019,0.29,4.29,14.56
413,normal,Wed Nov  6 20:21:15 2019,0.31,4.55,14.57
414,normal,Wed Nov  6 20:21:16 2019,0.28,4.15,14.61
415,normal,Wed Nov  6 20:21:17 2019,0.31,4.56,14.57
416,normal,Wed Nov  6 20:21:18 2019,0.32,4.69,14.61
417,normal,Wed Nov  6 20:21:19 2019,0.26,3.89,14.58
418,normal,Wed Nov  6 20:21:20 2019,0.3,4.42,14.59
419,normal,Wed Nov  6 20:21:21 2019,0.26,3.88,14.58
420,normal,Wed Nov  6 20:21:22 2019,0.25,3.75,14.58
421,normal,Wed Nov  6 20:21:23 2019,0.3,4.42,14.57
422,normal,Wed Nov  6 20:21:24 2019,0.29,4.29,14.58
423,normal,Wed Nov  6 20:21:25 2019,0.3,4.42,14.58
424,normal,Wed Nov  6 20:21:26 2019,0.25,3.75,14.58
425,normal,Wed Nov  6 20:21:27 2019,0.27,4.02,14.57
426,normal,Wed Nov  6 20:21:28 2019,0.29,4.29,14.58
427,normal,Wed Nov  6 20:21:29 2019,0.27,4.02,14.57
428,normal,Wed Nov  6 20:21:30 2019,0.29,4.29,14.59
429,normal,Wed Nov  6 20:21:31 2019,0.26,3.88,14.58
430,normal,Wed Nov  6 20:21:32 2019,0.26,3.88,14.58
431,normal,Wed Nov  6 20:21:33 2019,0.3,4.42,14.57
432,normal,Wed Nov  6 20:21:34 2019,0.27,4.02,14.57
433,normal,Wed Nov  6 20:21:35 2019,0.25,3.75,14.57
434,normal,Wed Nov  6 20:21:36 2019,0.26,3.88,14.57
435,normal,Wed Nov  6 20:21:37 2019,0.25,3.75,14.58
436,normal,Wed Nov  6 20:21:38 2019,0.26,3.88,14.56
437,normal,Wed Nov  6 20:21:39 2019,0.31,4.55,14.56
438,normal,Wed Nov  6 20:21:40 2019,0.29,4.29,14.57
439,normal,Wed Nov  6 20:21:41 2019,0.29,4.28,14.57
440,normal,Wed Nov  6 20:21:42 2019,0.27,4.02,14.57
441,normal,Wed Nov  6 20:21:43 2019,0.27,4.02,14.57
442,normal,Wed Nov  6 20:21:44 2019,0.25,3.75,14.56
443,normal,Wed Nov  6 20:21:45 2019,0.3,4.42,14.57
444,normal,Wed Nov  6 20:21:46 2019,0.27,4.02,14.57
445,normal,Wed Nov  6 20:21:47 2019,0.24,3.61,14.57
446,normal,Wed Nov  6 20:21:48 2019,0.23,3.35,14.56
447,normal,Wed Nov  6 20:21:49 2019,0.28,4.15,14.56
448,normal,Wed Nov  6 20:21:50 2019,0.29,4.28,14.55
449,normal,Wed Nov  6 20:21:51 2019,0.3,4.42,14.57
450,normal,Wed Nov  6 20:21:52 2019,0.29,4.28,14.56
451,normal,Wed Nov  6 20:21:53 2019,0.25,3.75,14.56
452,normal,Wed Nov  6 20:21:54 2019,0.24,3.61,14.56
453,normal,Wed Nov  6 20:21:55 2019,0.28,4.15,14.55
454,normal,Wed Nov  6 20:21:56 2019,0.27,4.02,14.56
455,normal,Wed Nov  6 20:21:57 2019,0.24,3.61,14.56
456,normal,Wed Nov  6 20:21:58 2019,0.28,4.15,14.55
457,normal,Wed Nov  6 20:21:59 2019,0.23,3.48,14.54
458,normal,Wed Nov  6 20:22:00 2019,0.27,4.02,14.55
459,normal,Wed Nov  6 20:22:01 2019,0.29,4.28,14.55
460,normal,Wed Nov  6 20:22:02 2019,0.24,3.61,14.55
461,normal,Wed Nov  6 20:22:03 2019,0.23,3.48,14.55
462,normal,Wed Nov  6 20:22:04 2019,0.26,3.88,14.55
463,normal,Wed Nov  6 20:22:05 2019,0.26,3.88,14.55
464,normal,Wed Nov  6 20:22:06 2019,0.29,4.28,14.55
465,normal,Wed Nov  6 20:22:07 2019,0.23,3.35,14.55
466,normal,Wed Nov  6 20:22:08 2019,0.25,3.75,14.55
467,normal,Wed Nov  6 20:22:09 2019,0.23,3.48,14.54
468,normal,Wed Nov  6 20:22:10 2019,0.26,3.88,14.54
469,normal,Wed Nov  6 20:22:11 2019,0.23,3.35,14.56
470,normal,Wed Nov  6 20:22:12 2019,0.27,4.02,14.56
471,normal,Wed Nov  6 20:22:13 2019,0.27,4.02,14.55
472,normal,Wed Nov  6 20:22:14 2019,0.25,3.75,14.54
473,normal,Wed Nov  6 20:22:15 2019,0.26,3.88,14.55
474,normal,Wed Nov  6 20:22:16 2019,0.24,3.61,14.55
475,normal,Wed Nov  6 20:22:18 2019,0.24,3.61,14.54
476,normal,Wed Nov  6 20:22:19 2019,0.24,3.61,14.54
477,normal,Wed Nov  6 20:22:20 2019,0.22,3.21,14.55
478,normal,Wed Nov  6 20:22:21 2019,0.23,3.35,14.53
479,normal,Wed Nov  6 20:22:22 2019,0.26,3.88,14.55
480,normal,Wed Nov  6 20:22:23 2019,0.23,3.35,14.56
481,normal,Wed Nov  6 20:22:24 2019,0.24,3.61,14.53
482,normal,Wed Nov  6 20:22:25 2019,0.24,3.61,14.54
483,normal,Wed Nov  6 20:22:26 2019,0.25,3.74,14.56
484,normal,Wed Nov  6 20:22:27 2019,0.25,3.74,14.55
485,normal,Wed Nov  6 20:22:28 2019,0.23,3.35,14.53
486,normal,Wed Nov  6 20:22:29 2019,0.27,4.01,14.54
487,normal,Wed Nov  6 20:22:30 2019,0.26,3.88,14.54
488,normal,Wed Nov  6 20:22:31 2019,0.28,4.15,14.53
489,normal,Wed Nov  6 20:22:32 2019,0.22,3.21,14.54
490,normal,Wed Nov  6 20:22:33 2019,0.23,3.48,14.54
491,normal,Wed Nov  6 20:22:34 2019,0.23,3.48,14.53
492,normal,Wed Nov  6 20:22:35 2019,0.25,3.74,14.53
493,normal,Wed Nov  6 20:22:36 2019,0.26,3.88,14.53
494,normal,Wed Nov  6 20:22:37 2019,0.22,3.21,14.56
495,normal,Wed Nov  6 20:22:38 2019,0.24,3.61,14.53
496,normal,Wed Nov  6 20:22:39 2019,0.23,3.48,14.55
497,normal,Wed Nov  6 20:22:40 2019,0.26,3.88,14.55
498,normal,Wed Nov  6 20:22:41 2019,0.23,3.34,14.55
499,normal,Wed Nov  6 20:22:42 2019,0.23,3.34,14.53
500,normal,Wed Nov  6 20:22:43 2019,0.24,3.61,14.54
501,normal,Wed Nov  6 20:22:44 2019,0.25,3.74,14.54
502,normal,Wed Nov  6 20:22:45 2019,0.21,3.07,14.52
503,normal,Wed Nov  6 20:22:46 2019,0.23,3.47,14.53
504,normal,Wed Nov  6 20:22:47 2019,0.25,3.74,14.54
505,normal,Wed Nov  6 20:22:48 2019,0.23,3.48,14.54
506,normal,Wed Nov  6 20:22:49 2019,0.23,3.48,14.52
507,normal,Wed Nov  6 20:22:50 2019,0.21,3.07,14.54
508,normal,Wed Nov  6 20:22:51 2019,0.23,3.48,14.52
509,normal,Wed Nov  6 20:22:52 2019,0.26,3.88,14.53
510,normal,Wed Nov  6 20:22:53 2019,0.22,3.21,14.53
511,normal,Wed Nov  6 20:22:54 2019,0.25,3.74,14.53
512,normal,Wed Nov  6 20:22:55 2019,0.22,3.21,14.54
513,normal,Wed Nov  6 20:22:56 2019,0.26,3.88,14.53
514,normal,Wed Nov  6 20:22:57 2019,0.23,3.48,14.54
515,normal,Wed Nov  6 20:22:58 2019,0.2,2.94,14.51
516,normal,Wed Nov  6 20:22:59 2019,0.22,3.21,14.51
517,normal,Wed Nov  6 20:23:00 2019,0.2,2.94,14.53
518,normal,Wed Nov  6 20:23:01 2019,0.24,3.61,14.51
519,normal,Wed Nov  6 20:23:02 2019,0.22,3.21,14.52
520,normal,Wed Nov  6 20:23:03 2019,0.22,3.21,14.54
521,normal,Wed Nov  6 20:23:04 2019,0.19,2.8,14.53
522,normal,Wed Nov  6 20:23:05 2019,0.22,3.21,14.49
523,normal,Wed Nov  6 20:23:06 2019,0.22,3.21,14.51
524,normal,Wed Nov  6 20:23:07 2019,0.23,3.47,14.5
525,normal,Wed Nov  6 20:23:08 2019,0.21,3.07,14.51
526,normal,Wed Nov  6 20:23:09 2019,0.24,3.61,14.53
527,normal,Wed Nov  6 20:23:10 2019,0.19,2.8,14.51
528,normal,Wed Nov  6 20:23:11 2019,0.23,3.47,14.52
529,normal,Wed Nov  6 20:23:12 2019,0.21,3.07,14.51
530,normal,Wed Nov  6 20:23:13 2019,0.24,3.61,14.53
531,normal,Wed Nov  6 20:23:14 2019,0.22,3.21,14.53
532,normal,Wed Nov  6 20:23:15 2019,0.23,3.34,14.51
533,normal,Wed Nov  6 20:23:16 2019,0.24,3.61,14.51
534,normal,Wed Nov  6 20:23:17 2019,0.26,3.88,14.52
535,normal,Wed Nov  6 20:23:18 2019,0.24,3.61,14.51
536,normal,Wed Nov  6 20:23:19 2019,0.22,3.21,14.52
537,normal,Wed Nov  6 20:23:20 2019,0.23,3.47,14.51
538,normal,Wed Nov  6 20:23:21 2019,0.22,3.21,14.52
539,normal,Wed Nov  6 20:23:22 2019,0.26,3.88,14.51
540,normal,Wed Nov  6 20:23:23 2019,0.19,2.8,14.51
541,normal,Wed Nov  6 20:23:24 2019,0.2,2.94,14.5
542,normal,Wed Nov  6 20:23:25 2019,0.21,3.07,14.51
543,normal,Wed Nov  6 20:23:26 2019,0.23,3.47,14.51
544,normal,Wed Nov  6 20:23:27 2019,0.23,3.34,14.51
545,normal,Wed Nov  6 20:23:28 2019,0.26,3.88,14.51
546,normal,Wed Nov  6 20:23:29 2019,0.24,3.61,14.51
547,normal,Wed Nov  6 20:23:30 2019,0.23,3.47,14.51
548,normal,Wed Nov  6 20:23:31 2019,0.25,3.74,14.51
549,normal,Wed Nov  6 20:23:32 2019,0.25,3.74,14.51
550,normal,Wed Nov  6 20:23:33 2019,0.24,3.47,14.48
551,normal,Wed Nov  6 20:23:34 2019,0.24,3.61,14.51
552,normal,Wed Nov  6 20:23:35 2019,0.24,3.6,14.51
553,normal,Wed Nov  6 20:23:36 2019,0.23,3.34,14.5
554,normal,Wed Nov  6 20:23:37 2019,0.22,3.21,14.51
555,normal,Wed Nov  6 20:23:38 2019,0.23,3.47,14.51
556,normal,Wed Nov  6 20:23:39 2019,0.19,2.8,14.51
557,normal,Wed Nov  6 20:23:40 2019,0.19,2.8,14.51
558,normal,Wed Nov  6 20:23:41 2019,0.22,3.2,14.51
559,normal,Wed Nov  6 20:23:42 2019,0.23,3.47,14.5
560,normal,Wed Nov  6 20:23:43 2019,0.2,2.94,14.51
561,normal,Wed Nov  6 20:23:44 2019,0.24,3.61,14.51
562,normal,Wed Nov  6 20:23:45 2019,0.24,3.61,14.51
563,normal,Wed Nov  6 20:23:46 2019,0.21,3.07,14.49
564,normal,Wed Nov  6 20:23:47 2019,0.25,3.74,14.51
565,normal,Wed Nov  6 20:23:48 2019,0.24,3.6,14.51
566,normal,Wed Nov  6 20:23:49 2019,0.25,3.74,14.52
567,normal,Wed Nov  6 20:23:50 2019,0.22,3.21,14.51
568,normal,Wed Nov  6 20:23:51 2019,0.22,3.2,14.5
569,normal,Wed Nov  6 20:23:52 2019,0.24,3.6,14.55
570,normal,Wed Nov  6 20:23:53 2019,0.23,3.34,14.51
571,normal,Wed Nov  6 20:23:54 2019,0.21,3.07,14.51
572,normal,Wed Nov  6 20:23:55 2019,0.21,3.07,14.5
573,normal,Wed Nov  6 20:23:56 2019,0.23,3.47,14.51
574,normal,Wed Nov  6 20:23:57 2019,0.26,3.88,14.51
575,normal,Wed Nov  6 20:23:58 2019,0.25,3.74,14.55
576,normal,Wed Nov  6 20:23:59 2019,0.21,3.07,14.52
577,normal,Wed Nov  6 20:24:00 2019,0.22,3.2,14.5
578,normal,Wed Nov  6 20:24:01 2019,0.23,3.47,14.51
579,normal,Wed Nov  6 20:24:02 2019,0.24,3.6,14.51
580,normal,Wed Nov  6 20:24:04 2019,0.25,3.74,14.51
581,normal,Wed Nov  6 20:24:05 2019,0.21,3.07,14.5
582,normal,Wed Nov  6 20:24:06 2019,0.26,3.87,14.51
583,normal,Wed Nov  6 20:24:07 2019,0.21,3.07,14.49
584,normal,Wed Nov  6 20:24:08 2019,0.2,2.94,14.51
585,normal,Wed Nov  6 20:24:09 2019,0.21,3.07,14.51
586,normal,Wed Nov  6 20:24:10 2019,0.1,1.47,14.44
587,normal,Wed Nov  6 20:24:11 2019,0.07,1.06,14.39
588,normal,Wed Nov  6 20:24:12 2019,0.06,0.93,14.4
589,normal,Wed Nov  6 20:24:13 2019,0.06,0.93,14.38
590,normal,Wed Nov  6 20:24:14 2019,0.1,1.46,14.38
591,normal,Wed Nov  6 20:24:15 2019,0.05,0.8,14.38
592,normal,Wed Nov  6 20:24:16 2019,0.06,0.93,14.34
593,normal,Wed Nov  6 20:24:17 2019,0.22,3.2,14.48
594,normal,Wed Nov  6 20:24:18 2019,0.19,2.8,14.49
595,normal,Wed Nov  6 20:24:19 2019,0.25,3.74,14.51
596,normal,Wed Nov  6 20:24:20 2019,0.24,3.6,14.49
597,normal,Wed Nov  6 20:24:21 2019,0.24,3.6,14.49
598,normal,Wed Nov  6 20:24:22 2019,0.2,2.93,14.49
599,normal,Wed Nov  6 20:24:23 2019,0.21,3.07,14.49
600,normal,Wed Nov  6 20:24:24 2019,0.24,3.6,14.49
601,normal,Wed Nov  6 20:24:25 2019,0.23,3.47,14.48
602,normal,Wed Nov  6 20:24:26 2019,0.2,2.93,14.51
603,normal,Wed Nov  6 20:24:27 2019,0.2,2.93,14.48
604,normal,Wed Nov  6 20:24:28 2019,0.19,2.8,14.49
605,normal,Wed Nov  6 20:24:29 2019,0.22,3.2,14.49
606,normal,Wed Nov  6 20:24:30 2019,0.21,3.07,14.49
607,normal,Wed Nov  6 20:24:31 2019,0.25,3.74,14.51
608,normal,Wed Nov  6 20:24:32 2019,0.24,3.6,14.5
609,normal,Wed Nov  6 20:24:33 2019,0.24,3.6,14.49
610,normal,Wed Nov  6 20:24:34 2019,0.22,3.2,14.49
611,normal,Wed Nov  6 20:24:35 2019,0.23,3.47,14.49
612,normal,Wed Nov  6 20:24:36 2019,0.21,3.07,14.47
613,normal,Wed Nov  6 20:24:37 2019,0.25,3.74,14.5
614,normal,Wed Nov  6 20:24:38 2019,0.24,3.6,14.51
615,normal,Wed Nov  6 20:24:39 2019,0.23,3.34,14.51
616,normal,Wed Nov  6 20:24:40 2019,0.2,2.93,14.5
617,normal,Wed Nov  6 20:24:41 2019,0.2,2.93,14.47
618,normal,Wed Nov  6 20:24:42 2019,0.24,3.6,14.48
619,normal,Wed Nov  6 20:24:43 2019,0.23,3.34,14.49
620,normal,Wed Nov  6 20:24:44 2019,0.24,3.6,14.49
621,normal,Wed Nov  6 20:24:45 2019,0.25,3.74,14.49
622,normal,Wed Nov  6 20:24:46 2019,0.23,3.47,14.51
623,normal,Wed Nov  6 20:24:47 2019,0.21,3.07,14.49
624,normal,Wed Nov  6 20:24:48 2019,0.22,3.2,14.49
625,normal,Wed Nov  6 20:24:49 2019,0.25,3.74,14.49
626,normal,Wed Nov  6 20:24:50 2019,0.24,3.6,14.5
627,normal,Wed Nov  6 20:24:51 2019,0.25,3.74,14.51
628,normal,Wed Nov  6 20:24:52 2019,0.25,3.74,14.49
629,normal,Wed Nov  6 20:24:53 2019,0.2,2.93,14.49
630,normal,Wed Nov  6 20:24:54 2019,0.21,3.07,14.49
631,normal,Wed Nov  6 20:24:55 2019,0.21,3.07,14.49
632,normal,Wed Nov  6 20:24:56 2019,0.21,3.07,14.51
633,normal,Wed Nov  6 20:24:57 2019,0.22,3.2,14.51
634,normal,Wed Nov  6 20:24:58 2019,0.23,3.34,14.49
635,normal,Wed Nov  6 20:24:59 2019,0.23,3.34,14.49
636,normal,Wed Nov  6 20:25:00 2019,0.24,3.6,14.49
637,normal,Wed Nov  6 20:25:01 2019,0.25,3.74,14.49
638,normal,Wed Nov  6 20:25:02 2019,0.23,3.47,14.5
639,normal,Wed Nov  6 20:25:03 2019,0.26,3.87,14.51
640,normal,Wed Nov  6 20:25:04 2019,0.25,3.74,14.5
641,normal,Wed Nov  6 20:25:05 2019,0.25,3.74,14.49
642,normal,Wed Nov  6 20:25:06 2019,0.24,3.6,14.51
643,normal,Wed Nov  6 20:25:07 2019,0.23,3.34,14.51
644,normal,Wed Nov  6 20:25:08 2019,0.23,3.34,14.5
645,normal,Wed Nov  6 20:25:09 2019,0.26,3.87,14.51
646,normal,Wed Nov  6 20:25:10 2019,0.22,3.2,14.51
647,normal,Wed Nov  6 20:25:11 2019,0.24,3.6,14.49
648,normal,Wed Nov  6 20:25:12 2019,0.25,3.74,14.5
649,normal,Wed Nov  6 20:25:13 2019,0.26,3.87,14.48
650,normal,Wed Nov  6 20:25:14 2019,0.26,3.87,14.5
651,normal,Wed Nov  6 20:25:15 2019,0.22,3.2,14.49
652,normal,Wed Nov  6 20:25:16 2019,0.21,3.07,14.51
653,normal,Wed Nov  6 20:25:17 2019,0.22,3.34,14.55
654,normal,Wed Nov  6 20:25:18 2019,0.24,3.6,14.51
655,normal,Wed Nov  6 20:25:19 2019,0.23,3.34,14.52
656,normal,Wed Nov  6 20:25:20 2019,0.23,3.47,14.5
657,normal,Wed Nov  6 20:25:21 2019,0.24,3.6,14.5
658,normal,Wed Nov  6 20:25:22 2019,0.23,3.34,14.49
659,normal,Wed Nov  6 20:25:23 2019,0.23,3.47,14.5
