,Condition,Date/Time,current,power,voltage
313,normal,Sat Nov  2 17:21:46 2019,0.1,1.42,14.04
314,normal,Sat Nov  2 17:21:47 2019,0.11,1.55,14.04
315,normal,Sat Nov  2 17:21:48 2019,0.1,1.42,14.04
316,normal,Sat Nov  2 17:21:49 2019,0.1,1.42,14.05
317,normal,Sat Nov  2 17:21:50 2019,0.11,1.55,14.03
318,normal,Sat Nov  2 17:21:51 2019,0.1,1.42,14.03
319,normal,Sat Nov  2 17:21:52 2019,0.11,1.55,14.04
320,normal,Sat Nov  2 17:21:53 2019,0.11,1.55,14.05
321,normal,Sat Nov  2 17:21:54 2019,0.11,1.55,14.03
322,normal,Sat Nov  2 17:21:55 2019,0.1,1.42,14.04
323,normal,Sat Nov  2 17:21:56 2019,0.12,1.68,14.03
324,normal,Sat Nov  2 17:21:57 2019,0.11,1.55,14.07
325,normal,Sat Nov  2 17:21:58 2019,0.11,1.55,14.03
326,normal,Sat Nov  2 17:21:59 2019,0.1,1.42,14.03
327,normal,Sat Nov  2 17:22:00 2019,0.11,1.55,14.04
328,normal,Sat Nov  2 17:22:01 2019,0.12,1.68,14.04
329,normal,Sat Nov  2 17:22:02 2019,0.11,1.55,14.04
330,normal,Sat Nov  2 17:22:03 2019,0.12,1.68,14.04
331,normal,Sat Nov  2 17:22:04 2019,0.1,1.42,14.03
332,normal,Sat Nov  2 17:22:05 2019,0.1,1.42,14.05
333,normal,Sat Nov  2 17:22:06 2019,0.11,1.55,14.07
334,normal,Sat Nov  2 17:22:07 2019,0.11,1.55,14.05
335,normal,Sat Nov  2 17:22:08 2019,0.11,1.55,14.04
336,normal,Sat Nov  2 17:22:09 2019,0.12,1.68,14.03
337,normal,Sat Nov  2 17:22:10 2019,0.11,1.55,14.03
338,normal,Sat Nov  2 17:22:11 2019,0.11,1.55,14.06
339,normal,Sat Nov  2 17:22:12 2019,0.12,1.68,14.04
340,normal,Sat Nov  2 17:22:13 2019,0.11,1.55,14.04
341,normal,Sat Nov  2 17:22:14 2019,0.11,1.55,14.02
342,normal,Sat Nov  2 17:22:15 2019,0.11,1.55,14.03
343,normal,Sat Nov  2 17:22:16 2019,0.11,1.55,14.05
344,normal,Sat Nov  2 17:22:17 2019,0.11,1.55,14.04
345,normal,Sat Nov  2 17:22:18 2019,0.11,1.55,14.08
346,normal,Sat Nov  2 17:22:19 2019,0.11,1.55,14.03
347,normal,Sat Nov  2 17:22:20 2019,0.11,1.55,14.04
348,normal,Sat Nov  2 17:22:21 2019,0.11,1.55,14.04
349,normal,Sat Nov  2 17:22:22 2019,0.11,1.68,14.07
350,normal,Sat Nov  2 17:22:23 2019,0.11,1.55,14.04
351,normal,Sat Nov  2 17:22:24 2019,0.12,1.68,14.04
352,normal,Sat Nov  2 17:22:25 2019,0.11,1.55,14.05
353,normal,Sat Nov  2 17:22:26 2019,0.1,1.42,14.05
354,normal,Sat Nov  2 17:22:27 2019,0.11,1.55,14.01
355,normal,Sat Nov  2 17:22:29 2019,0.1,1.42,14.04
356,normal,Sat Nov  2 17:22:30 2019,0.12,1.68,14.05
